headword_lang,head,pos,additional_pos,trans(no paren),trans(with paren),original_html
Italian,Adda,Etymology,,From Latin Abdua. ,From Latin Abdua. ,"<p id=""mwAw"">From <span class=""etylcleanup"" id=""mwBA""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span></span> <i class=""Latn mention"" id=""mwBg"" lang=""la""><a href=""Abdua.html"" title=""Abdua"">Abdua</a></i>. </p>"
Italian,Adda,Proper noun, ?,A tributary of the river Po in northern Italy, A tributary of the river Po in northern Italy,"<li id=""mwCw""> A tributary of the river <a href=""Po.html"" id=""mwDA"" title=""Po"">Po</a> in northern Italy</li>"
Italian,Adda,Derived terms,,abduano, abduano,"<li id=""mwDg""> <span class=""Latn"" id=""mwDw"" lang=""it""><a href=""abduano.html"" title=""abduano"">abduano</a></span></li>"
Italian,Addai,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Addaura,Proper noun, ?,"A small town in the province of Palermo, Sicily"," A small town in the province of Palermo, Sicily","<li id=""mwBg""> A small <a href=""town.html"" id=""mwBw"" title=""town"">town</a> in the province of <a href=""Palermo.html"" id=""mwCA"" title=""Palermo"">Palermo</a>, <a href=""Sicily.html"" id=""mwCQ"" title=""Sicily"">Sicily</a></li>"
Italian,Addo,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Addolorata,Proper noun, f,Our Lady of Sorrows, Our Lady of Sorrows,"<li id=""mwBg""> <a href=""Our_Lady_of_Sorrows.html"" id=""mwBw"" title=""Our Lady of Sorrows"">Our Lady of Sorrows</a></li>"
Italian,Addolorata,Proper noun, f,"A female given name, cognate to Spanish Dolores."," A female given name, cognate to Spanish Dolores.","<li id=""mwCA""> <span class=""use-with-mention"" id=""mwCQ"">A female <a href=""given_name.html"" title=""given name"">given name</a></span>, cognate to Spanish <a href=""Dolores.html"" id=""mwCw"" title=""Dolores"">Dolores</a>.</li>"
Italian,Addolorato,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Adelaido,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Adelardo,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Adelasio,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Adelberto,Proper noun," ‎(m), cognate to Albert",A male given name, A male given name,"<li id=""mwBw""> <span class=""use-with-mention"" id=""mwCA"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Adelchi,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Adelfa,Proper noun, f,A female given name, A female given name,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A female <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Adelfo,Proper noun, ‎(m),A male given name., A male given name.,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A male <a href=""given_name.html"" title=""given name"">given name</a></span>.</li>"
Italian,Adelindo,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Adelino,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Adelio,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Adelisio,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Adeliso,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Adelmiro,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Adelmo,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Adelo,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Ademaro,Etymology,,"From a Germanic given name which contains Proto-Germanic *ad- ‎ and Proto-Germanic *mēr- ‎. ad- is a short form of Proto-Germanic *adal ‎ as in Adolph, Albert etc. See also Old High German adal. For mǣr-/mār-, see Old English mære.","From a Germanic given name which contains Proto-Germanic *ad- ‎(“noble”) and Proto-Germanic *mēr- ‎(“famous”). ad- is a short form of Proto-Germanic *adal ‎(“noble”) as in Adolph, Albert etc. See also Old High German adal. For mǣr-/mār-, see Old English mære.","<p id=""mwAg"">From a Germanic given name which contains <span class=""etylcleanup"" id=""mwAw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Proto-Germanic%20language"" title=""w:Proto-Germanic language"">Proto-Germanic</a></span></span> <i class=""Latinx mention"" id=""mwBQ"" lang=""gem-pro"">*ad-</i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">noble</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwBg"">)</span> and <span class=""etylcleanup"" id=""mwBw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Proto-Germanic%20language"" title=""w:Proto-Germanic language"">Proto-Germanic</a></span></span> <i class=""Latinx mention"" id=""mwCQ"" lang=""gem-pro"">*mēr-</i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">famous</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwCg"">)</span>. <i id=""mwCw"">ad-</i> is a short form of Proto-Germanic <i class=""Latinx mention"" id=""mwDA"" lang=""gem-pro"">*adal</i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">noble</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwDQ"">)</span> as in <i class=""Latn mention"" id=""mwDg"" lang=""en""><a href=""Adolph.html"" title=""Adolph"">Adolph</a></i>, <i class=""Latn mention"" id=""mwDw"" lang=""en""><a href=""Albert.html"" title=""Albert"">Albert</a></i> etc. See also Old High German <i class=""Latn mention"" id=""mwEA"" lang=""goh""><a href=""adal.html"" title=""adal"">adal</a></i>. For <i id=""mwEQ"">mǣr-</i>/<i id=""mwEg"">mār-</i>, see Old English <i class=""Latinx mention"" id=""mwEw"" lang=""ang""><a href=""m%C3%A6re.html"" title=""mære"">mære</a></i>.</p>"
Italian,Ademaro,Proper noun," ‎(m), cognate to French Adémar, Adhémar and Azémar",A male given name, A male given name,"<li id=""mwGw""> <span class=""use-with-mention"" id=""mwHA"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Adeodato,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Aderito,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Adhara,Etymology,,From Arabic عَذَارَى ‎.,"From Arabic عَذَارَى ‎(ʿaḏārā, “virgins”).","<p id=""mwAg"">From <span class=""etylcleanup"" id=""mwAw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Arabic%20language"" title=""w:Arabic language"">Arabic</a></span></span> <i class=""Arab mention"" id=""mwBQ"" lang=""ar""><a href=""%D8%B9%D8%B0%D8%A7%D8%B1%D9%89.html"" title=""عذارى"">عَذَارَى</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">ʿaḏārā</span><span>, </span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">virgins</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwBg"">)</span>.</p>"
Italian,Adhara,Proper noun, f,"Adhara, the second brightest star in the constellation of Canis Major"," Adhara, the second brightest star in the constellation of Canis Major","<li id=""mwCw""> <a href="""" id=""mwDA"">Adhara</a>, the second brightest star in the constellation of <a href=""Canis_Major.html"" id=""mwDQ"" title=""Canis Major"">Canis Major</a></li>"
Italian,Adice,Proper noun, ?,medieval spelling of Adige, medieval spelling of Adige,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">medieval spelling of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""it""><a href=""Adige.html"" title=""Adige"">Adige</a></i></span></span></li>"
Italian,Adilio,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Adino,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Adiuto,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Admeto,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Admiralissimo,Noun, m,Admiral of the Fleet, Admiral of the Fleet,"<li id=""mwBw""> <a href=""Admiral_of_the_Fleet.html"" id=""mwCA"" title=""Admiral of the Fleet"">Admiral of the Fleet</a></li>"
Italian,Ado,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Adolfo,Proper noun, m,"A male given name, equivalent to English Adolph."," A male given name, equivalent to English Adolph.","<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A male <a href=""given_name.html"" title=""given name"">given name</a>, equivalent to English <span class=""Latn"" lang=""en""><a href=""Adolph.html"" title=""Adolph"">Adolph</a></span></span>.</li>"
Italian,Adone,Etymology,,From Ancient Greek Ἄδωνις ‎.,From Ancient Greek Ἄδωνις ‎(Ádōnis).,"<p id=""mwAw"">From <span class=""etylcleanup"" id=""mwBA""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Ancient%20Greek%20language"" title=""w:Ancient Greek language"">Ancient Greek</a></span></span> <i class=""polytonic mention"" id=""mwBg"" lang=""grc""><a href=""%E1%BC%8C%CE%B4%CF%89%CE%BD%CE%B9%CF%82.html"" title=""Ἄδωνις"">Ἄδωνις</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">Ádōnis</span><span class=""mention-gloss-paren"" id=""mwBw"">)</span>.</p>"
Italian,Adone,Proper noun, m, Adonis, (Greek mythology) Adonis,"<li id=""mwDA""> <span class=""ib-brac"" id=""mwDQ"">(</span><span class=""ib-content""><a href=""Greek.html"" title=""Greek"">Greek</a> <a href=""mythology.html"" title=""mythology"">mythology</a></span><span class=""ib-brac"" id=""mwDg"">)</span> <a href=""Adonis.html"" id=""mwDw"" title=""Adonis"">Adonis</a></li>"
Italian,Adone,Proper noun, m,A male given name, A male given name,"<li id=""mwEA""> <span class=""use-with-mention"" id=""mwEQ"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Adorato,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Adorno,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Adrasto,Etymology,,From Ancient Greek Ἄδραστος ‎.,From Ancient Greek Ἄδραστος ‎(Ádrastos).,"<p id=""mwAg"">From <span class=""etylcleanup"" id=""mwAw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Ancient%20Greek%20language"" title=""w:Ancient Greek language"">Ancient Greek</a></span></span> <i class=""polytonic mention"" id=""mwBQ"" lang=""grc""><a href=""%E1%BC%8C%CE%B4%CF%81%CE%B1%CF%83%CF%84%CE%BF%CF%82.html"" title=""Ἄδραστος"">Ἄδραστος</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">Ádrastos</span><span class=""mention-gloss-paren"" id=""mwBg"">)</span>.</p>"
Italian,Adrasto,Proper noun, ‎(m), Adrastus, (Greek mythology) Adrastus,"<li id=""mwCw""> <span class=""ib-brac"" id=""mwDA"">(</span><span class=""ib-content""><a href=""Greek.html"" title=""Greek"">Greek</a> <a href=""mythology.html"" title=""mythology"">mythology</a></span><span class=""ib-brac"" id=""mwDQ"">)</span> Adrastus</li>"
Italian,Adrasto,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwDw""> <span class=""use-with-mention"" id=""mwEA"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Adriano,Proper noun, ?,"A male given name, cognate to Adrian."," A male given name, cognate to Adrian.","<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span>, cognate to <a href=""Adrian.html"" id=""mwCA"" title=""Adrian"">Adrian</a>.</li>"
Italian,Adriano,Proper noun, ?,Hadrian ., Hadrian ( the emperor ).,"<li id=""mwCQ""> <a href=""Hadrian.html"" id=""mwCg"" title=""Hadrian"">Hadrian</a> ( the emperor ).</li>"
Italian,Adriatico,Etymology,,"From Latin Hadriaticus, from Hadrian.","From Latin Hadriaticus, from Hadrian.","<p id=""mwAg"">From <span class=""etylcleanup"" id=""mwAw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span></span> <i class=""Latn mention"" id=""mwBQ"" lang=""la"">Hadriaticus</i>, from <i class=""Latn mention"" id=""mwBg"" lang=""la""><a href=""Hadrian.html"" title=""Hadrian"">Hadrian</a></i>.</p>"
Italian,Adriatico,Proper noun,co,The Adriatic sea, The Adriatic sea,"<li id=""mwCg""> The <a href=""Adriatic.html"" id=""mwCw"" title=""Adriatic"">Adriatic</a> sea</li>"
