headword_lang,head,pos,additional_pos,trans(no paren),trans(with paren),original_html
Irish,U-chruthach,Adjective," â€_(genitive singular masculine U-chruthaigh, genitive singular feminine U-chruthaÃ_, plural U-chruthacha, comparative U-chruthaÃ_)",U-shaped, U-shaped,"<li id=""mwCA""> <a href=""U-shaped.html"" id=""mwCQ"" title=""U-shaped"">U-shaped</a></li>"
Irish,U-chruthach,External links,,"""U-chruthach"" in FoclÃ_ir Gaeilge-BÃ©arla, An GÃºm, 1977, by Niall Ã“ DÃ_naill."," ""U-chruthach"" in FoclÃ_ir Gaeilge-BÃ©arla, An GÃºm, 1977, by Niall Ã“ DÃ_naill.","<li id=""mwDQ""> <span id=""mwDg"">""</span><a class=""external"" href=""http://www.teanglann.ie/en/fgb/U-chruthach"">U-chruthach</a><span>"" in </span><i>FoclÃ_ir Gaeilge-BÃ©arla</i><span>, An GÃºm, 1977, by </span><a class=""external"" href=""https://en.wikipedia.org/wiki/Niall%20Ã“%20DÃ_naill"" title=""wikipedia:Niall Ã“ DÃ_naill"">Niall Ã“ DÃ_naill</a><span>.</span></li>"
Vietnamese,U-crai-na,Etymology,,From Russian _£_ºÑ€_°_¸ÌÅ___° â€_,From Russian _£_ºÑ€_°_¸ÌÅ___° â€_(UkraÃ_na),"<p id=""mwAg"">From <span class=""etylcleanup"" id=""mwAw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Russian%20language"" title=""w:Russian language"">Russian</a></span></span> <i class=""Cyrl mention"" id=""mwBQ"" lang=""ru""><a href=""%D0%A3%D0%BA%D1%80%D0%B0%D0%B8%D0%BD%D0%B0.html"" title=""_£_ºÑ€_°_¸___°"">_£_ºÑ€_°_¸ÌÅ___°</a></i><span> </span><span>â€_</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">UkraÃ_na</span><span class=""mention-gloss-paren"" id=""mwBg"">)</span></p>"
Vietnamese,U-crai-na,Pronunciation,," IPA: [Ê”uË§Ë§ kÉ_aËêjË§Ë§ naËêË§Ë§],   IPA: [Ê”Ê_wË§Ë§ kÉ_aËêjË§Ë§ naËêË§Ë§],   IPA: [Ê”Ê_wË§Ë¥ kÉ_aËêjË§Ë¥ naËêË§Ë¥]"," (HÃ  Ná»™i) IPA(key): [Ê”uË§Ë§ kÉ_aËêjË§Ë§ naËêË§Ë§],  (Huáº¿) IPA(key): [Ê”Ê_wË§Ë§ kÉ_aËêjË§Ë§ naËêË§Ë§],  (Há»“ ChÃ_ Minh City) IPA(key): [Ê”Ê_wË§Ë¥ kÉ_aËêjË§Ë¥ naËêË§Ë¥]","<li> (<i><a href=""H%C3%A0_N%E1%BB%99i.html"" title=""HÃ  Ná»™i"">HÃ  Ná»™i</a></i>) IPA<sup>(key)</sup>: <span class=""IPA"">[Ê”uË§Ë§ kÉ_aËêjË§Ë§ naËêË§Ë§]</span></li>, <li> (<i><a href=""Hu%E1%BA%BF.html"" title=""Huáº¿"">Huáº¿</a></i>) IPA<sup>(key)</sup>: <span class=""IPA"">[Ê”Ê_wË§Ë§ kÉ_aËêjË§Ë§ naËêË§Ë§]</span></li>, <li> (<i><a href=""H%E1%BB%93_Ch%C3%AD_Minh_City.html"" title=""Há»“ ChÃ_ Minh City"">Há»“ ChÃ_ Minh City</a></i>) IPA<sup>(key)</sup>: <span class=""IPA"">[Ê”Ê_wË§Ë¥ kÉ_aËêjË§Ë¥ naËêË§Ë¥]</span></li>"
Vietnamese,U-crai-na,Proper noun,,Ukraine, Ukraine,"<li id=""mwDA""> <a href=""Ukraine.html"" id=""mwDQ"" title=""Ukraine"">Ukraine</a></li>"
Vietnamese,U-crai-na,Adjective,,Ukrainian, Ukrainian,"<li id=""mwEg""> <a href=""Ukrainian.html"" id=""mwEw"" title=""Ukrainian"">Ukrainian</a></li>"
Vietnamese,U-dÆ¡-bÃª-ki-xtan,Etymology,,From Russian _£_·_±_µ_º_¸ÑÅÑ‚_°ÌÅ__ â€_,From Russian _£_·_±_µ_º_¸ÑÅÑ‚_°ÌÅ__ â€_(UzbekistÃ¡n),"<p id=""mwAQ"">From <span class=""etylcleanup"" id=""mwAg""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Russian%20language"" title=""w:Russian language"">Russian</a></span></span> <i class=""Cyrl mention"" id=""mwBA"" lang=""ru""><a href=""%D0%A3%D0%B7%D0%B1%D0%B5%D0%BA%D0%B8%D1%81%D1%82%D0%B0%D0%BD.html"" title=""_£_·_±_µ_º_¸ÑÅÑ‚_°__"">_£_·_±_µ_º_¸ÑÅÑ‚_°ÌÅ__</a></i><span> </span><span>â€_</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">UzbekistÃ¡n</span><span class=""mention-gloss-paren"" id=""mwBQ"">)</span></p>"
Vietnamese,U-dÆ¡-bÃª-ki-xtan,Pronunciation,," IPA: [Ê”uË§Ë§ zÌ»É™ËêÉ°Ë§Ë§ Ë€É“eË§Ë§ kiË§Ë§ sÌªtaËênË§Ë§],   IPA: [Ê”Ê_wË§Ë§ jÉ™ËêÉ°Ë§Ë§ Ë€É“ejË§Ë§ kÉªjË§Ë§ sÌªtaËêÅ‹Ë§Ë§],   IPA: [Ê”Ê_wË§Ë¥ jÉ™ËêÉ°Ë§Ë¥ Ë€É“ejË§Ë¥ kÉªjË§Ë¥ sÌªtaËêÅ‹Ë§Ë¥]"," (HÃ  Ná»™i) IPA(key): [Ê”uË§Ë§ zÌ»É™ËêÉ°Ë§Ë§ Ë€É“eË§Ë§ kiË§Ë§ sÌªtaËênË§Ë§],  (Huáº¿) IPA(key): [Ê”Ê_wË§Ë§ jÉ™ËêÉ°Ë§Ë§ Ë€É“ejË§Ë§ kÉªjË§Ë§ sÌªtaËêÅ‹Ë§Ë§],  (Há»“ ChÃ_ Minh City) IPA(key): [Ê”Ê_wË§Ë¥ jÉ™ËêÉ°Ë§Ë¥ Ë€É“ejË§Ë¥ kÉªjË§Ë¥ sÌªtaËêÅ‹Ë§Ë¥]","<li> (<i><a href=""H%C3%A0_N%E1%BB%99i.html"" title=""HÃ  Ná»™i"">HÃ  Ná»™i</a></i>) IPA<sup>(key)</sup>: <span class=""IPA"">[Ê”uË§Ë§ zÌ»É™ËêÉ°Ë§Ë§ Ë€É“eË§Ë§ kiË§Ë§ sÌªtaËênË§Ë§]</span></li>, <li> (<i><a href=""Hu%E1%BA%BF.html"" title=""Huáº¿"">Huáº¿</a></i>) IPA<sup>(key)</sup>: <span class=""IPA"">[Ê”Ê_wË§Ë§ jÉ™ËêÉ°Ë§Ë§ Ë€É“ejË§Ë§ kÉªjË§Ë§ sÌªtaËêÅ‹Ë§Ë§]</span></li>, <li> (<i><a href=""H%E1%BB%93_Ch%C3%AD_Minh_City.html"" title=""Há»“ ChÃ_ Minh City"">Há»“ ChÃ_ Minh City</a></i>) IPA<sup>(key)</sup>: <span class=""IPA"">[Ê”Ê_wË§Ë¥ jÉ™ËêÉ°Ë§Ë¥ Ë€É“ejË§Ë¥ kÉªjË§Ë¥ sÌªtaËêÅ‹Ë§Ë¥]</span></li>"
Vietnamese,U-dÆ¡-bÃª-ki-xtan,Proper noun,,Uzbekistan, Uzbekistan,"<li id=""mwCw""> <a href=""Uzbekistan.html"" id=""mwDA"" title=""Uzbekistan"">Uzbekistan</a></li>"
Vietnamese,U-dÆ¡-bÃª-ki-xtan,Adjective,,Uzbekistani, Uzbekistani,"<li id=""mwEQ""> <a href=""Uzbekistani.html"" id=""mwEg"" title=""Uzbekistani"">Uzbekistani</a></li>"
Finnish,U-kÃ_Ã_nnÃ¶s,Noun,,U-turn, U-turn,"<li id=""mwBQ""> <a href=""U-turn.html"" id=""mwBg"" title=""U-turn"">U-turn</a></li>"
Finnish,U-laakso,Noun,, A U-shaped valley., (geography) A U-shaped valley.,"<li id=""mwBg""> <span class=""ib-brac"" id=""mwBw"">(</span><span class=""ib-content"">geography</span><span class=""ib-brac"" id=""mwCA"">)</span> A <a href=""U-shaped.html"" id=""mwCQ"" title=""U-shaped"">U-shaped</a> valley.</li>"
Irish,U-lÃºb,Etymology,,From U +â€_ lÃºb â€_.,"From U +â€_ lÃºb â€_(â€œbend, loop, twistâ€ù).","<p id=""mwAQ"">From <i class=""Latn mention"" id=""mwAg"" lang=""ga""><a href=""U.html"" title=""U"">U</a></i><span> +</span><span>â€_</span><span> </span><i class=""Latn mention"" lang=""ga""><a href=""l%C3%BAb.html"" title=""lÃºb"">lÃºb</a></i><span> </span><span>â€_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">â€œ</span><span class=""mention-gloss"">bend, loop, twist</span><span class=""mention-gloss-double-quote"">â€ù</span><span class=""mention-gloss-paren"">)</span>.</p>"
Irish,U-lÃºb,Noun,"Â f â€_(genitive singular U-lÃºibe, nominative plural U-lÃºba)",U-bend, U-bend,"<li id=""mwCA""> <a href=""U-bend.html"" id=""mwCQ"" title=""U-bend"">U-bend</a></li>"
Irish,U-lÃºb,External links,,"""U-lÃºb"" in FoclÃ_ir Gaeilge-BÃ©arla, An GÃºm, 1977, by Niall Ã“ DÃ_naill."," ""U-lÃºb"" in FoclÃ_ir Gaeilge-BÃ©arla, An GÃºm, 1977, by Niall Ã“ DÃ_naill.","<li id=""mwDQ""> <span id=""mwDg"">""</span><a class=""external"" href=""http://www.teanglann.ie/en/fgb/U-l%C3%BAb"">U-lÃºb</a><span>"" in </span><i>FoclÃ_ir Gaeilge-BÃ©arla</i><span>, An GÃºm, 1977, by </span><a class=""external"" href=""https://en.wikipedia.org/wiki/Niall%20Ã“%20DÃ_naill"" title=""wikipedia:Niall Ã“ DÃ_naill"">Niall Ã“ DÃ_naill</a><span>.</span></li>"
Finnish,U-palkki,Noun,,U-beam , U-beam (beam with cross-section resembling the letter U with square corners),"<li id=""mwBQ""> U-<a href=""beam.html"" id=""mwBg"" title=""beam"">beam</a> <span class=""gloss-brac"" id=""mwBw"">(</span><span class=""gloss-content"">beam with cross-section resembling the letter U with square corners</span><span class=""gloss-brac"" id=""mwCA"">)</span></li>"
English,U-pick,Etymology,,u â€_ + pick,u â€_(â€œabbreviation of youâ€ù) + pick,"<p id=""mwAQ""><i class=""Latn mention"" id=""mwAg"" lang=""en""><a href=""u.html"" title=""u"">u</a></i><span> </span><span>â€_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">â€œ</span><span class=""mention-gloss"">abbreviation of <i class=""Latn mention"" lang=""en""><a href=""you.html"" title=""you"">you</a></i></span><span class=""mention-gloss-double-quote"">â€ù</span><span class=""mention-gloss-paren"" id=""mwAw"">)</span> + <i class=""Latn mention"" id=""mwBA"" lang=""en""><a href=""pick.html"" title=""pick"">pick</a></i></p>"
English,U-pick,Adjective, â€_(not comparable),"Where customers can harvest the produce they want to buy.
 a U-pick strawberry farm"," Where customers can harvest the produce they want to buy.
 a U-pick strawberry farm","<li id=""mwCg""> Where <a href=""customer.html"" id=""mwCw"" title=""customer"">customers</a> can <a href=""harvest.html"" id=""mwDA"" title=""harvest"">harvest</a> the <a href=""produce.html"" id=""mwDQ"" title=""produce"">produce</a> they want to <a href=""buy.html"" id=""mwDg"" title=""buy"">buy</a>.
<dl id=""mwDw""><dd id=""mwEA""> <i id=""mwEQ"">a <b id=""mwEg"">U-pick</b> strawberry farm</i></dd></dl></li>"
English,U-shaped,Adjective," â€_(comparative more U-shaped, superlative most U-shaped)","Shaped like the letter ""U""; bent such that the two ends are parallel.
 http://www.nps.gov/archive/olym/uv.htm,
 After the ice melts away, the valley appears U-shaped."," Shaped like the letter ""U""; bent such that the two ends are parallel.
 http://www.nps.gov/archive/olym/uv.htm,
 After the ice melts away, the valley appears U-shaped.","<li id=""mwBQ""> Shaped like the letter ""U""; bent such that the two ends are parallel.
<ul id=""mwBg""><li id=""mwBw""> <a class=""external"" href=""http://www.nps.gov/archive/olym/uv.htm"" id=""mwCA"">http://www.nps.gov/archive/olym/uv.htm</a>,
<dl id=""mwCQ""><dd id=""mwCg""> <i id=""mwCw"">After the ice melts away, the valley appears <b id=""mwDA"">U-shaped</b>.</i></dd></dl></li></ul></li>"
English,U-shaped,Related terms,,V-shaped, V-shaped,"<li id=""mwDg""> <span class=""Latn"" id=""mwDw"" lang=""en""><a href=""V-shaped.html"" title=""V-shaped"">V-shaped</a></span></li>"
Norwegian BokmÃ¥l,U-sving,Etymology,,From U +â€_ sving,From U +â€_ sving,"<p id=""mwAg"">From <i class=""Latn mention"" id=""mwAw"" lang=""nb""><a href=""U.html"" title=""U"">U</a></i><span> +</span><span>â€_</span><span> </span><i class=""Latn mention"" lang=""nb""><a href=""sving.html"" title=""sving"">sving</a></i></p>"
Norwegian BokmÃ¥l,U-sving,Alternative forms,,u-sving, u-sving,"<li id=""mwBg""> <span class=""Latn"" id=""mwBw"" lang=""nb""><a href=""u-sving.html"" title=""u-sving"">u-sving</a></span></li>"
Norwegian BokmÃ¥l,U-sving,Noun,"Â m â€_(definite singular U-svingen, indefinite plural U-svinger, definite plural U-svingene)",U-turn, a U-turn,"<li id=""mwDA""> a <span class=""Latn"" id=""mwDQ"" lang=""en""><a href=""U-turn.html"" title=""U-turn"">U-turn</a></span></li>"
Norwegian Nynorsk,U-svingane,Noun,Â m,definite plural of U-sving, definite plural of U-sving,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">definite plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""nn""><a href=""U-sving.html"" title=""U-sving"">U-sving</a></i></span></span></li>"
Norwegian Nynorsk,U-svingar,Noun,Â m,indefinite plural of U-sving, indefinite plural of U-sving,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">indefinite plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""nn""><a href=""U-sving.html"" title=""U-sving"">U-sving</a></i></span></span></li>"
Norwegian BokmÃ¥l,U-svingen,Noun,Â m,definite singular of U-sving, definite singular of U-sving,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">definite singular of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""nb""><a href=""U-sving.html"" title=""U-sving"">U-sving</a></i></span></span></li>"
Norwegian BokmÃ¥l,U-svingene,Noun,Â m,definite plural of U-sving, definite plural of U-sving,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">definite plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""nb""><a href=""U-sving.html"" title=""U-sving"">U-sving</a></i></span></span></li>"
Norwegian BokmÃ¥l,U-svinger,Noun,Â m,indefinite plural of U-sving, indefinite plural of U-sving,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">indefinite plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""nb""><a href=""U-sving.html"" title=""U-sving"">U-sving</a></i></span></span></li>"
English,U-tube,Etymology,,"From the shape of the tube, which looks like a capital U.","From the shape of the tube, which looks like a capital U.","<p id=""mwAw"">From the shape of the tube, which looks like a capital <a href=""U.html"" id=""mwBA"" title=""U"">U</a>.</p>"
English,U-tube,Noun, â€_(plural U-tubes), A tube with two ends and an artificial semipermeable membrane in the middle.," (sciences, usually dated  or  in  textbooks) A tube with two ends and an artificial semipermeable membrane in the middle.","<li id=""mwCQ""> <span class=""ib-brac"" id=""mwCg"">(</span><span class=""ib-content"">sciences<span class=""ib-comma"">,</span><span> </span>usually<span> </span>dated<span> </span><span> </span>or<span> </span><span> </span>in<span> </span><span> </span>textbooks</span><span class=""ib-brac"" id=""mwCw"">)</span> A <a href=""tube.html"" id=""mwDA"" title=""tube"">tube</a> with two ends and an artificial <a href=""semipermeable.html"" id=""mwDQ"" title=""semipermeable"">semipermeable</a> <a href=""membrane.html"" id=""mwDg"" title=""membrane"">membrane</a> in the middle.</li>"
English,U-tubes,Noun,,plural of U-tube, plural of U-tube,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""U-tube.html"" title=""U-tube"">U-tube</a></i></span></span></li>"
English,U-turn,Alternative forms,,u-turn, u-turn,"<li id=""mwCA""> <span class=""Latn"" id=""mwCQ"" lang=""en""><a href=""u-turn.html"" title=""u-turn"">u-turn</a></span></li>"
English,U-turn,Etymology,,"U + turn, from the similarity to the shape of the letter U.","U + turn, from the similarity to the shape of the letter U.","<p id=""mwCg""><a href=""U.html"" id=""mwCw"" title=""U"">U</a> + <a href=""turn.html"" id=""mwDA"" title=""turn"">turn</a>, from the similarity to the shape of the letter <i id=""mwDQ"">U</i>.</p>"
English,U-turn,Noun, â€_(plural U-turns), A turn in a vehicle carried out by driving in a semicircle in order to travel in the opposite direction., (literally) A turn in a vehicle carried out by driving in a semicircle in order to travel in the opposite direction.,"<li id=""mwEg""> <span class=""ib-brac"" id=""mwEw"">(</span><span class=""ib-content"">literally</span><span class=""ib-brac"" id=""mwFA"">)</span> A <a href=""turn.html"" id=""mwFQ"" title=""turn"">turn</a> in a <a href=""vehicle.html"" id=""mwFg"" title=""vehicle"">vehicle</a> carried out by driving in a <a href=""semicircle.html"" id=""mwFw"" title=""semicircle"">semicircle</a> in order to travel in the opposite direction.</li>"
English,U-turn,Noun, â€_(plural U-turns)," A reversal of policy; a volte-face, a backflip
 The government have done a U-turn and are now supporting greater European integration instead of opposing it."," (figuratively) A reversal of policy; a volte-face, a backflip
 The government have done a U-turn and are now supporting greater European integration instead of opposing it.","<li id=""mwGA""> <span class=""ib-brac"" id=""mwGQ"">(</span><span class=""ib-content"">figuratively</span><span class=""ib-brac"" id=""mwGg"">)</span> A reversal of <a href=""policy.html"" id=""mwGw"" title=""policy"">policy</a>; a <a href=""volte-face.html"" id=""mwHA"" title=""volte-face"">volte-face</a>, a <a href=""backflip.html"" id=""mwHQ"" title=""backflip"">backflip</a>
<dl id=""mwHg""><dd id=""mwHw""> <i id=""mwIA"">The government have done a</i> <b id=""mwIQ"">U-turn</b> <i id=""mwIg"">and are now supporting greater European integration instead of opposing it.</i></dd></dl></li>"
English,U-turn,Usage notes,,Often used in the phrases do a U-turn or make a U-turn., Often used in the phrases do a U-turn or make a U-turn.,"<li id=""mwJA""> Often used in the phrases <i class=""Latn mention"" id=""mwJQ"" lang=""en"">do a U-turn</i> or <i class=""Latn mention"" id=""mwJg"" lang=""en"">make a U-turn</i>.</li>"
English,U-turn,Synonyms,,"uey , U-ie , Uwey ,"," uey (Australian &amp; US, colloquial), U-ie (Australian &amp; US, colloquial), Uwey (Australian &amp; US, colloquial),","<li id=""mwKA""> <span class=""Latn"" id=""mwKQ"" lang=""en""><a href=""uey.html"" title=""uey"">uey</a></span> (<i id=""mwKg"">Australian &amp; US, colloquial</i>), U-ie (<i id=""mwLA"">Australian &amp; US, colloquial</i>), Uwey (<i id=""mwLg"">Australian &amp; US, colloquial</i>),</li>"
