headword_lang,head,pos,additional_pos,trans(no paren),trans(with paren),original_html
English,QAM,Pronunciation,,IPA: kwaèêm, IPA(key): kwaèêm,"<li id=""mwAw""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">kwaèêm</span></li>"
English,QAM,Initialism,,Q animation machine, Q animation machine,"<li id=""mwCw""> Q animation machine</li>"
English,QAM,Initialism,,quality assurance management, quality assurance management,"<li id=""mwDA""> quality assurance management</li>"
English,QAM,Initialism,,quality assurance manager, quality assurance manager,"<li id=""mwDQ""> quality assurance manager</li>"
English,QAM,Initialism,,quality assurance manual, quality assurance manual,"<li id=""mwDg""> quality assurance manual</li>"
English,QAM,Initialism,,quadrature amplitude modulation, quadrature amplitude modulation,"<li id=""mwDw""> <a href=""quadrature_amplitude_modulation.html"" id=""mwEA"" title=""quadrature amplitude modulation"">quadrature amplitude modulation</a></li>"
Translingual,QAR,Symbol,,Qatari rial, Qatari rial,"<li id=""mwBg""> Qatari <a href=""rial.html"" id=""mwBw"" title=""rial"">rial</a></li>"
English,QARs,Noun,,plural of QAR, plural of QAR,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""QAR.html"" title=""QAR"">QAR</a></i></span></span></li>"
Translingual,QAT,Symbol,,The ISO 3166-1 three-letter  code for Qatar., The ISO 3166-1 three-letter (alpha-3) code for Qatar.,"<li id=""mwCA""> The <a href=""ISO.html"" id=""mwCQ"" title=""ISO"">ISO</a> 3166-1 three-letter (alpha-3) code for <a href=""Qatar.html"" id=""mwCg"" title=""Qatar"">Qatar</a>.</li>"
English,QAU,Initialism,,Quality Assurance Unit, Quality Assurance Unit,"<li id=""mwBg""> <a href=""quality.html"" id=""mwBw"" title=""quality"">Quality</a> <a href=""assurance.html"" id=""mwCA"" title=""assurance"">Assurance</a> <a href=""unit.html"" id=""mwCQ"" title=""unit"">Unit</a></li>"
English,QA/QC,Noun, _—_(uncountable),Abbreviation of quality assurance/quality control _—_., Abbreviation of quality assurance/quality control _—_(_—“various process management procedures employed to preserve and enhance the quality of products or services_—ù).,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">Abbreviation of <i class=""Latn mention"" lang=""en""><a href=""quality_assurance.html"" title=""quality assurance"">quality assurance</a>/<a href=""quality_control.html"" title=""quality control"">quality control</a></i> <span>_—_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">_—“</span><span class=""mention-gloss"">various process management procedures employed to preserve and enhance the quality of products or services</span><span class=""mention-gloss-double-quote"">_—ù</span><span class=""mention-gloss-paren"">)</span></span><span>.</span></li>"
English,QAs,Noun,,plural of QA, plural of QA,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""QA.html"" title=""QA"">QA</a></i></span></span></li>"
English,QB,Noun, _—_(plural QBs), Abbreviation of quarterback., (sports) Abbreviation of quarterback.,"<li id=""mwBg""> <span class=""ib-brac"" id=""mwBw"">(</span><span class=""ib-content"">sports</span><span class=""ib-brac"" id=""mwCA"">)</span> <span class=""use-with-mention"" id=""mwCQ"">Abbreviation of <i class=""Latn mention"" lang=""en""><a href=""quarterback.html"" title=""quarterback"">quarterback</a></i></span><span>.</span></li>"
English,QB,Proper noun,, Abbreviation of QuickBASIC., (computing) Abbreviation of QuickBASIC.,"<li id=""mwDw""> <span class=""ib-brac"" id=""mwEA"">(</span><span class=""ib-content"">computing</span><span class=""ib-brac"" id=""mwEQ"">)</span> <span class=""use-with-mention"" id=""mwEg"">Abbreviation of <i class=""Latn mention"" lang=""en""><a class=""external"" href=""https://en.wikipedia.org/wiki/QuickBASIC"" title=""wikipedia:QuickBASIC"">QuickBASIC</a></i></span><span>.</span></li>"
English,QBD,Initialism,, Queen's Bench Division, (Britain) Queen's Bench Division,"<li id=""mwBg""> <span class=""ib-brac"" id=""mwBw"">(</span><span class=""ib-content""><a class=""external"" href=""https://en.wikipedia.org/wiki/Britain"" title=""w:Britain"">Britain</a></span><span class=""ib-brac"" id=""mwCA"">)</span> Queen's Bench Division</li>"
English,QBIC,Noun, _—_(plural QBICs),Acronym of query by image content., Acronym of query by image content.,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">Acronym of <i class=""Latn mention"" lang=""en""><a href=""query.html"" title=""query"">query</a> by <a href=""image.html"" title=""image"">image</a> <a href=""content.html"" title=""content"">content</a></i></span><span>.</span></li>"
English,QBIC,Synonyms,,"CBIR,  CBVIR"," CBIR,  CBVIR","<li id=""mwCg""> <span class=""Latn"" id=""mwCw"" lang=""en""><a href=""CBIR.html"" title=""CBIR"">CBIR</a></span></li>, <li id=""mwDA""> <span class=""Latn"" id=""mwDQ"" lang=""en""><a href=""CBVIR.html"" title=""CBVIR"">CBVIR</a></span></li>"
English,QBICs,Noun,,plural of QBIC, plural of QBIC,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""QBIC.html"" title=""QBIC"">QBIC</a></i></span></span></li>"
English,QBism,Acronym,, Acronym of Quantum Bayesianism., (quantum mechanics) Acronym of Quantum Bayesianism.,"<li id=""mwBQ""> <span class=""ib-brac"" id=""mwBg"">(</span><span class=""ib-content"">quantum mechanics</span><span class=""ib-brac"" id=""mwBw"">)</span> <span class=""use-with-mention"" id=""mwCA"">Acronym of <i class=""Latn mention"" lang=""en""><a href=""quantum.html"" title=""quantum"">Quantum</a> <a href=""Bayesianism.html"" title=""Bayesianism"">Bayesianism</a></i></span><span>.</span></li>"
English,QBism,References,, QBism on  Wikipedia.Wikipedia ,  QBism on  Wikipedia.Wikipedia ,"<li id=""mwCw""> <span> </span><b class=""Latn"" lang=""en""><a class=""external"" href=""https://en.wikipedia.org/wiki/QBism"" title=""w:QBism"">QBism</a></b><span> on  Wikipedia.</span><span class=""interProject"" id=""mwDQ""><a class=""external"" href=""https://en.wikipedia.org/wiki/QBism"" title=""w:QBism"">Wikipedia </a></span></li>"
English,QBs,Noun,,plural of QB, plural of QB,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""QB.html"" title=""QB"">QB</a></i></span></span></li>"
English,QC,Abbreviation,,"Quebec, a province of Canada."," Quebec, a province of Canada.","<li id=""mwBw""> <a href=""Quebec.html"" id=""mwCA"" title=""Quebec"">Quebec</a>, a province of <a href=""Canada.html"" id=""mwCQ"" title=""Canada"">Canada</a>.</li>"
English,QC,Abbreviation,,"Quebec City, capital of the province of Quebec, Canada"," Quebec City, capital of the province of Quebec, Canada","<li id=""mwCg""> <a href=""Quebec_City.html"" id=""mwCw"" title=""Quebec City"">Quebec City</a>, capital of the province of Quebec, Canada</li>"
English,QC,Alternative forms,,": Qc, Qc."," (Canadian province): Qc, Qc.","<li id=""mwDQ""> <span class=""ib-brac"" id=""mwDg""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">Canadian province</span></span><span class=""ib-brac""><span class=""qualifier-brac"">)</span></span><span class=""ib-colon"" id=""mwDw""><span class=""sense-qualifier-colon"">:</span></span> <span class=""Latn"" id=""mwEA"" lang=""en""><a href=""Qc.html"" title=""Qc"">Qc</a></span>, <span class=""Latn"" id=""mwEQ"" lang=""en""><a href=""Qc..html"" title=""Qc."">Qc.</a></span></li>"
English,QC,Initialism,,Queen's Counsel, Queen's Counsel,"<li id=""mwFw""> <a href=""Queen's_Counsel.html"" id=""mwGA"" title=""Queen's Counsel"">Queen's Counsel</a></li>"
English,QC,Initialism,,quality control, quality control,"<li id=""mwGQ""> <a href=""quality.html"" id=""mwGg"" title=""quality"">quality</a> <a href=""control.html"" id=""mwGw"" title=""control"">control</a></li>"
English,QC,Initialism,, quick change: a type of aircraft that can be rapidly switched between passenger and cargo configurations, (aviation) quick change: a type of aircraft that can be rapidly switched between passenger and cargo configurations,"<li id=""mwHA""> <span class=""ib-brac"" id=""mwHQ"">(</span><span class=""ib-content"">aviation</span><span class=""ib-brac"" id=""mwHg"">)</span> <a href=""quick.html"" id=""mwHw"" title=""quick"">quick</a> <a href=""change.html"" id=""mwIA"" title=""change"">change</a>: a type of aircraft that can be rapidly switched between <a href=""passenger.html"" id=""mwIQ"" title=""passenger"">passenger</a> and <a href=""cargo.html"" id=""mwIg"" title=""cargo"">cargo</a> configurations</li>"
English,QC,Alternative forms,,"Q.C. , Q. C."," Q.C. , Q. C.","<li id=""mwJA""> <span class=""Latn"" id=""mwJQ"" lang=""en""><a href=""Q.C..html"" title=""Q.C."">Q.C.</a></span> , <a href=""Q._C..html"" id=""mwJg"" title=""Q. C."">Q. C.</a></li>"
English,QC,Related terms,,: KC / K.C. / K. C., (Queen's Counsel): KC / K.C. / K. C.,"<li id=""mwKA""> <span class=""ib-brac"" id=""mwKQ""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">Queen's Counsel</span></span><span class=""ib-brac""><span class=""qualifier-brac"">)</span></span><span class=""ib-colon"" id=""mwKg""><span class=""sense-qualifier-colon"">:</span></span> <span class=""Latn"" id=""mwKw"" lang=""en""><a href=""KC.html"" title=""KC"">KC</a></span> / <a href=""K.C..html"" id=""mwLA"" title=""K.C."">K.C.</a> / <a href=""K._C..html"" id=""mwLQ"" title=""K. C."">K. C.</a></li>"
English,QCCA,Proper noun,,Initialism of Quebec Court of Appeal., Initialism of Quebec Court of Appeal.,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">Initialism of <i class=""Latn mention"" lang=""en""><a href=""Quebec.html"" title=""Quebec"">Quebec</a> <a href=""court_of_appeal.html"" title=""court of appeal"">Court of Appeal</a></i></span><span>.</span></li>"
English,QCCQ,Proper noun,,Initialism of Quebec Court of Quebec., Initialism of Quebec Court of Quebec.,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">Initialism of <i class=""Latn mention"" lang=""en""><a href=""Quebec.html"" title=""Quebec"">Quebec</a> Court of Quebec</i></span><span>.</span></li>"
English,QCCS,Etymology,,from French Qu’©bec Cour Sup’©rieure,from French Qu’©bec Cour Sup’©rieure,"<p id=""mwAQ"">from French <i id=""mwAg"">Qu’©bec Cour Sup’©rieure</i></p>"
English,QCCS,Proper noun,,Initialism of Quebec Superior Court., Initialism of Quebec Superior Court.,"<li id=""mwBw""> <span class=""use-with-mention"" id=""mwCA"">Initialism of <i class=""Latn mention"" lang=""en""><a href=""Quebec.html"" title=""Quebec"">Quebec</a> Superior Court</i></span><span>.</span></li>"
English,QCD,Initialism,," Initialism of Quality, Cost, Delivery."," (lean manufacturing) Initialism of Quality, Cost, Delivery.","<li id=""mwBg""> (<i id=""mwBw"">lean manufacturing</i>) <span class=""use-with-mention"" id=""mwCA"">Initialism of <i class=""Latn mention"" lang=""en"">Quality, Cost, Delivery</i></span><span>.</span></li>"
English,QCD,Initialism,, Initialism of Quantum Chromodynamics., (physics) Initialism of Quantum Chromodynamics.,"<li id=""mwCg""> <span class=""ib-brac"" id=""mwCw"">(</span><span class=""ib-content"">physics</span><span class=""ib-brac"" id=""mwDA"">)</span> <span class=""use-with-mention"" id=""mwDQ"">Initialism of <i class=""Latn mention"" lang=""en""><a href=""quantum_chromodynamics.html"" title=""quantum chromodynamics""><b>Q</b>uantum <b>C</b>hromo<b>d</b>ynamics</a></i></span><span>.</span></li>"
English,QCD,Initialism,, Initialism of Quasi Circular Depression., (planetology) Initialism of Quasi Circular Depression.,"<li id=""mwDw""> <span class=""ib-brac"" id=""mwEA"">(</span><span class=""ib-content"">planetology</span><span class=""ib-brac"" id=""mwEQ"">)</span> <span class=""use-with-mention"" id=""mwEg"">Initialism of <i class=""Latn mention"" lang=""en""><a class=""external"" href=""https://en.wikipedia.org/wiki/Quasi%20Circular%20Depression"" title=""w:Quasi Circular Depression"">Quasi Circular Depression</a></i></span><span>.</span></li>"
English,QCD,Related terms,,: QED, (physics): QED,"<li id=""mwFQ""> <span class=""ib-brac"" id=""mwFg""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">physics</span></span><span class=""ib-brac""><span class=""qualifier-brac"">)</span></span><span class=""ib-colon"" id=""mwFw""><span class=""sense-qualifier-colon"">:</span></span> <span class=""Latn"" id=""mwGA"" lang=""en""><a href=""QED.html"" title=""QED"">QED</a></span></li>"
English,QD,Etymology 1,,Latin quóÅquó– dió–,Latin quóÅquó– dió–,"<p id=""mwAQ""><span class=""etylcleanup"" id=""mwAg""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span></span> <i class=""Latn mention"" id=""mwBA"" lang=""la""><a href=""quaque.html"" title=""quaque"">quóÅquó–</a></i> <i class=""Latn mention"" id=""mwBQ"" lang=""la""><a href=""die.html"" title=""die"">dió–</a></i></p>"
English,QD,Adverb, _—_(not comparable), once per day, (pharmacology) once per day,"<li id=""mwCg""> <span class=""ib-brac"" id=""mwCw"">(</span><span class=""ib-content"">pharmacology</span><span class=""ib-brac"" id=""mwDA"">)</span> <a href=""once.html"" id=""mwDQ"" title=""once"">once</a> per <a href=""day.html"" id=""mwDg"" title=""day"">day</a></li>"
English,QD,Usage notes,,"Use of QD on handwritten prescriptions, orders, and the like is proscribed and indeed forbidden by some hospitals in favor of Q Day or daily, so as to avoid dangerous confusion with handwritten QID."," Use of QD on handwritten prescriptions, orders, and the like is proscribed and indeed forbidden by some hospitals in favor of Q Day or daily, so as to avoid dangerous confusion with handwritten QID.","<li id=""mwEA""> Use of <i class=""Latn mention"" id=""mwEQ"" lang=""en"">QD</i> on handwritten prescriptions, orders<span class=""serial-comma"" id=""mwEg"">,</span> and the like is proscribed<!--That's the category added by the {{proscribed}} tag--> and indeed forbidden by some hospitals in favor of <i class=""Latn mention"" id=""mwFQ"" lang=""en""><a href=""Q.html"" title=""Q"">Q</a> <a href=""day.html"" title=""day"">Day</a></i> or <i class=""Latn mention"" id=""mwFg"" lang=""en""><a href=""daily.html"" title=""daily"">daily</a></i>, so as to avoid dangerous confusion with handwritten <i class=""Latn mention"" id=""mwFw"" lang=""en""><a href=""QID.html"" title=""QID"">QID</a></i>.</li>"
