headword_lang,head,pos,additional_pos,trans(no paren),trans(with paren),original_html
American Sign Language,Y@Chin-PalmBack,Production,,"This one-handed ASL sign is produced as follows:
 Posture the dominant hand in the â€œYâ€ù handshape at the chin, dominant palm facing back.
 Hold the hand still briefly."," This one-handed ASL sign is produced as follows:
 Posture the dominant hand in the â€œYâ€ù handshape at the chin, dominant palm facing back.
 Hold the hand still briefly.","<li id=""mwBA""> <span id=""mwBQ"">This one-handed ASL sign is produced as follows:</span>
<ol id=""mwBg""><li id=""mwBw""> <span>Posture the dominant hand in </span><span style=""border-bottom: 1px dotted"" title=""The â€œYâ€ù handshape is made with the thumb and little finger extended wide, the other fingers closed against the palm."">the â€œYâ€ù handshape</span><span> at the chin, dominant palm facing back.</span></li>
<li id=""mwCQ""> Hold the hand still briefly.</li></ol></li>"
American Sign Language,Y@Chin-PalmBack,Adjective,ONG),wrong; incorrect, wrong; incorrect,"<li id=""mwQQ""> <a href=""wrong.html"" id=""mwQg"" title=""wrong"">wrong</a>; <a href=""incorrect.html"" id=""mwQw"" title=""incorrect"">incorrect</a></li>"
American Sign Language,Y@Chin-PalmBack,Antonyms,,: 1@RadialHand-FingerForwardAcross-1@CenterChesthigh-FingerForwardAcross â€_," (wrong, incorrect): 1@RadialHand-FingerForwardAcross-1@CenterChesthigh-FingerForwardAcross â€_(â€œcorrectâ€ù)","<li id=""mwRg""> <span class=""ib-brac"" id=""mwRw""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">wrong, incorrect</span></span><span class=""ib-brac""><span class=""qualifier-brac"">)</span></span><span class=""ib-colon"" id=""mwSA""><span class=""sense-qualifier-colon"">:</span></span> <span class=""None"" id=""mwSQ"" lang=""ase""><a href=""1%40RadialHand-FingerForwardAcross-1%40CenterChesthigh-FingerForwardAcross.html"" title=""1@RadialHand-FingerForwardAcross-1@CenterChesthigh-FingerForwardAcross"">1@RadialHand-FingerForwardAcross-1@CenterChesthigh-FingerForwardAcross</a></span><span> </span><span>â€_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">â€œ</span><span class=""mention-gloss"">correct</span><span class=""mention-gloss-double-quote"">â€ù</span><span class=""mention-gloss-paren"" id=""mwSg"">)</span></li>"
American Sign Language,Y@InsideChesthigh-PalmDown Sidetoside,Alternative forms,,"The motion and orientation of the hand varies with the  location of the two compared entities: Y@InsideChesthigh-PalmDownThumbBack Frontandback â€_,  The palm may face forward instead of down."," The motion and orientation of the hand varies with the (physical or metaphorical) location of the two compared entities: Y@InsideChesthigh-PalmDownThumbBack Frontandback â€_(â€œsame as meâ€ù),  The palm may face forward instead of down.","<li id=""mwAg""> The motion and orientation of the hand varies with the (physical or metaphorical) location of the two compared entities: <span class=""None"" id=""mwAw"" lang=""ase"">Y@InsideChesthigh-PalmDownThumbBack Frontandback</span><span> </span><span>â€_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">â€œ</span><span class=""mention-gloss"">same as me</span><span class=""mention-gloss-double-quote"">â€ù</span><span class=""mention-gloss-paren"" id=""mwBA"">)</span></li>, <li id=""mwBQ""> The palm may face forward instead of down.</li>"
American Sign Language,Y@InsideChesthigh-PalmDown Sidetoside,Production,,"This one-handed ASL sign is produced as follows:
 Posture the dominant hand in the â€œYâ€ù handshape about half arm's length in front of the dominant side of the chest, dominant palm facing down. The ulnar side of the hand or the little finger itself should be pointing toward the first object or reference location.
 Move the dominant hand side-to-side .
 Posture the dominant hand in the â€œYâ€ù handshape about half arm's length in front of the dominant side of the chest, dominant palm facing down. The radial side of the hand or the thumb itself should be pointing toward the second object or reference location.
 Hold the dominant hand briefly in this posture."," This one-handed ASL sign is produced as follows:
 Posture the dominant hand in the â€œYâ€ù handshape about half arm's length in front of the dominant side of the chest, dominant palm facing down. The ulnar side of the hand or the little finger itself should be pointing toward the first object or reference location.
 Move the dominant hand side-to-side (toward the second object, then back toward the first, then back toward the second).
 Posture the dominant hand in the â€œYâ€ù handshape about half arm's length in front of the dominant side of the chest, dominant palm facing down. The radial side of the hand or the thumb itself should be pointing toward the second object or reference location.
 Hold the dominant hand briefly in this posture.","<li id=""mwBw""> <span id=""mwCA"">This one-handed ASL sign is produced as follows:</span>
<ol id=""mwCQ""><li id=""mwCg""> <span>Posture the dominant hand in </span><span style=""border-bottom: 1px dotted"" title=""The â€œYâ€ù handshape is made with the thumb and little finger extended wide, the other fingers closed against the palm."">the â€œYâ€ù handshape</span><span> about half arm's length in front of the dominant side of the chest, dominant palm facing down.</span> The ulnar side of the hand or the little finger itself should be pointing toward the first object or reference location.</li>
<li id=""mwDA""> Move the dominant hand side-to-side (toward the second object, then back toward the first, then back toward the second).</li>
<li id=""mwDQ""> <span>Posture the dominant hand in </span><span style=""border-bottom: 1px dotted"" title=""The â€œYâ€ù handshape is made with the thumb and little finger extended wide, the other fingers closed against the palm."">the â€œYâ€ù handshape</span><span> about half arm's length in front of the dominant side of the chest, dominant palm facing down.</span> The radial side of the hand or the thumb itself should be pointing toward the second object or reference location.</li>
<li id=""mwDw""> Hold the dominant hand briefly in this posture.</li></ol></li>"
American Sign Language,Y@InsideChesthigh-PalmDown Sidetoside,Production,,Stokoe: Ã˜Yâ‰·, Stokoe: Ã˜Yâ‰·,"<li id=""mwEg""> <a class=""external"" href=""https://en.wikipedia.org/wiki/Stokoe%20notation"" id=""mwEw"" title=""w:Stokoe notation"">Stokoe</a><span>: </span><span class=""Latinx"" id=""mwFA"" lang=""und"">Ã˜Y<sup>â‰·</sup></span></li>"
American Sign Language,Y@InsideChesthigh-PalmDown Sidetoside,Adjective,,similar; same; alike, similar; same; alike,"<li id=""mwTw""> <a href=""similar.html"" id=""mwUA"" title=""similar"">similar</a>; <a href=""same.html"" id=""mwUQ"" title=""same"">same</a>; <a href=""alike.html"" id=""mwUg"" title=""alike"">alike</a></li>"
American Sign Language,Y@InsideChesthigh-PalmDown Sidetoside,Derived terms,,Y@InsideChesthigh-PalmDown-Y@InsideChesthigh-PalmDown CirclesVert â€_," Y@InsideChesthigh-PalmDown-Y@InsideChesthigh-PalmDown CirclesVert â€_(â€œsame old, same old; as usualâ€ù)","<li id=""mwVA""> <span class=""None"" id=""mwVQ"" lang=""ase"">Y@InsideChesthigh-PalmDown-Y@InsideChesthigh-PalmDown CirclesVert</span><span> </span><span>â€_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">â€œ</span><span class=""mention-gloss"">same old, same old; as usual</span><span class=""mention-gloss-double-quote"">â€ù</span><span class=""mention-gloss-paren"" id=""mwVg"">)</span></li>"
American Sign Language,Y@InsideChesthigh-PalmDown Sidetoside,Synonyms,,: 1@RadialHand-PalmDown-1@CenterChesthigh-PalmDown, (similar; same; alike): 1@RadialHand-PalmDown-1@CenterChesthigh-PalmDown,"<li id=""mwWA""> <span class=""ib-brac"" id=""mwWQ""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">similar; same; alike</span></span><span class=""ib-brac""><span class=""qualifier-brac"">)</span></span><span class=""ib-colon"" id=""mwWg""><span class=""sense-qualifier-colon"">:</span></span> <span class=""None"" id=""mwWw"" lang=""ase"">1@RadialHand-PalmDown-1@CenterChesthigh-PalmDown</span></li>"
American Sign Language,Y@InsideChesthigh-PalmDown Sidetoside,Verb,," to be like ; to seem the same as ; to be similar to 
 YOUR FAMILY LIKE WHAT? â€” â€œWhat is your family like?â€ù
 2009, Michael DiMartino, Addicted - Sign Language - CaptainL0ver , 0:29:
 YOU SUPPOSE LIKE DRUG. â€” â€œIt's like you're a drug.â€ù"," (transitive, with an identified subject and a yet-to-be-identified object) to be like (something); to seem the same as (something); to be similar to (something)
 YOUR FAMILY LIKE WHAT? â€” â€œWhat is your family like?â€ù
 2009, Michael DiMartino, Addicted - Sign Language - CaptainL0ver (â€œCaptainl0ver interpreters Kelly Clarkson's song Addictedâ€ù), 0:29:
 YOU SUPPOSE LIKE DRUG. â€” â€œIt's like you're a drug.â€ù","<li id=""mwYA""> <span class=""ib-brac"" id=""mwYQ"">(</span><span class=""ib-content"">transitive<span class=""ib-comma"">,</span><span> </span>with an identified subject and a yet-to-be-identified object</span><span class=""ib-brac"" id=""mwYg"">)</span> to be <a href=""like.html"" id=""mwYw"" title=""like"">like</a> (something); to seem the <a href=""same.html"" id=""mwZA"" title=""same"">same</a> as (something); to be <a href=""similar.html"" id=""mwZQ"" title=""similar"">similar</a> to (something)
<dl id=""mwZg""><dd id=""mwZw""> <i id=""mwaA"">YOUR FAMILY <b id=""mwaQ"">LIKE</b> WHAT?</i> â€” â€œWhat <b id=""mwag"">is</b> your family <b id=""mwaw"">like</b>?â€ù</dd></dl>
<ul id=""mwbA""><li id=""mwbQ""> <b id=""mwbg"">2009</b>, Michael DiMartino, <i id=""mwbw""><a class=""external"" href=""http://www.youtube.com/watch?v=WjmDyPzPaBY#t=0m27s"" id=""mwcA"">Addicted - Sign Language - CaptainL0ver</a></i> (â€œCaptainl0ver interpreters Kelly Clarkson's song Addictedâ€ù), 0:29:
<dl id=""mwcQ""><dd id=""mwcg""> <i id=""mwcw"">YOU SUPPOSE <b id=""mwdA"">LIKE</b> DRUG.</i> â€” â€œIt's <b id=""mwdQ"">like</b> you're a drug.â€ù</dd></dl></li></ul></li>"
American Sign Language,Y@InsideChesthigh-PalmDown Sidetoside,Verb,, to be alike; to seem the same; to be similar, (with two identified subjects) to be alike; to seem the same; to be similar,"<li id=""mwdg""> <span class=""ib-brac"" id=""mwdw"">(</span><span class=""ib-content"">with two identified subjects</span><span class=""ib-brac"" id=""mweA"">)</span> to be <a href=""alike.html"" id=""mweQ"" title=""alike"">alike</a>; to seem the <a href=""same.html"" id=""mweg"" title=""same"">same</a>; to be <a href=""similar.html"" id=""mwew"" title=""similar"">similar</a></li>"
American Sign Language,Y@InsideChesthigh-PalmDown Sidetoside,Inflection,,Second/third-person subject with first-person object: Y@CenterChesthigh-PalmDown Frontandback â€_, Second/third-person subject with first-person object: Y@CenterChesthigh-PalmDown Frontandback â€_(â€œto be the same as me; I am the sameâ€ù),"<li id=""mwfg""> Second/third-person subject with first-person object: <i class=""None mention"" id=""mwfw"" lang=""ase"">Y@CenterChesthigh-PalmDown Frontandback</i><span> </span><span>â€_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">â€œ</span><span class=""mention-gloss"">to be the same as me; I am the same</span><span class=""mention-gloss-double-quote"">â€ù</span><span class=""mention-gloss-paren"" id=""mwgA"">)</span></li>"
American Sign Language,Y@Palm-PalmDown-OpenB@CenterChesthigh-PalmUp Sidetoside,Alternative forms,, Y@Palm-PalmDown-FlatB@CenterChesthigh-PalmUp Sidetoside, (with the nondominant handshape â€œFlat Bâ€ù) Y@Palm-PalmDown-FlatB@CenterChesthigh-PalmUp Sidetoside,"<li id=""mwAg""> <span class=""ib-brac"" id=""mwAw""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">with the nondominant handshape â€œFlat Bâ€ù</span></span><span class=""ib-brac"" id=""mwBA""><span class=""qualifier-brac"">)</span></span> Y@Palm-PalmDown-FlatB@CenterChesthigh-PalmUp Sidetoside</li>"
American Sign Language,Y@Palm-PalmDown-OpenB@CenterChesthigh-PalmUp Sidetoside,Etymology,,Apparently related to the sign Y@Palm-TipUp-OpenB@CenterChesthigh-PalmDown Sidetoside â€_.,Apparently related to the sign Y@Palm-TipUp-OpenB@CenterChesthigh-PalmDown Sidetoside â€_(â€œsubwayâ€ù).,"<p id=""mwBQ"">Apparently related to the sign <i class=""None mention"" id=""mwBg"" lang=""ase"">Y@Palm-TipUp-OpenB@CenterChesthigh-PalmDown Sidetoside</i><span> </span><span>â€_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">â€œ</span><span class=""mention-gloss"">subway</span><span class=""mention-gloss-double-quote"">â€ù</span><span class=""mention-gloss-paren"" id=""mwBw"">)</span>.</p>"
American Sign Language,Y@Palm-PalmDown-OpenB@CenterChesthigh-PalmUp Sidetoside,Production,,"This two-handed ASL sign is produced as follows:
 Posture the nondominant hand in the â€œopen Bâ€ù handshape in front of the center of the chest, nondominant palm facing up. Posture the dominant hand in the â€œYâ€ù handshape with the dominant hand at the palm of the nondominant hand, dominant palm facing down.
 Move the dominant hand from side to side across the nondominant hand while holding the nondominant hand still."," This two-handed ASL sign is produced as follows:
 Posture the nondominant hand in the â€œopen Bâ€ù handshape in front of the center of the chest, nondominant palm facing up. Posture the dominant hand in the â€œYâ€ù handshape with the dominant hand at the palm of the nondominant hand, dominant palm facing down.
 Move the dominant hand from side to side across the nondominant hand while holding the nondominant hand still.","<li id=""mwCw""> <span id=""mwDA"">This two-handed ASL sign is produced as follows:</span>
<ol id=""mwDQ""><li id=""mwDg""> <span id=""mwDw"">Posture the nondominant hand in </span><span style=""border-bottom: 1px dotted"" title=""The â€œopen Bâ€ù handshape is made with the fingers extended and together, the thumb extended to make a flat hand with a gap between the thumb and the edge of the hand.  It is also known as â€œextended Bâ€ù or â€œopen handâ€ù."">the â€œopen Bâ€ù handshape</span><span> in </span><span style=""border-bottom: 1px dotted"" title=""The hand should be about half an arm's length forward from the chest, with the upper arm hanging down from the shoulder, the elbow bent, and the forearm pointing ahead and slightly up and inward from the elbow."">front of the center of the chest</span><span>, nondominant palm facing up. Posture the dominant hand in </span><span style=""border-bottom: 1px dotted"" title=""The â€œYâ€ù handshape is made with the thumb and little finger extended wide, the other fingers closed against the palm."">the â€œYâ€ù handshape</span><span> with the dominant hand at the palm of the nondominant hand, dominant palm facing down.</span></li>
<li id=""mwEA""> Move the dominant hand from side to side across the nondominant hand while holding the nondominant hand still.</li></ol></li>"
American Sign Language,Y@Palm-PalmDown-OpenB@CenterChesthigh-PalmUp Sidetoside,Proper noun,,"New York 
 2008, xcrippledhope, Tonight - FM Static - ASL, 0:00:26:
  ARRIVE NEW-YORK EVERYTHING FEEL CORRECT â€” â€œWhen [we] arrived in New York, everything felt right.â€ù"," New York (the U.S. state)
 2008, xcrippledhope, Tonight - FM Static - ASL, 0:00:26:
 (ASL gloss) ARRIVE NEW-YORK EVERYTHING FEEL CORRECT â€” â€œWhen [we] arrived in New York, everything felt right.â€ù","<li id=""mwFQ""> <a href=""New_York.html"" id=""mwFg"" title=""New York"">New York</a> (the U.S. state)
<ul id=""mwFw""><li id=""mwGA""> <b id=""mwGQ"">2008</b>, <a class=""external"" href=""http://www.youtube.com/user/xcrippledhope"" id=""mwGg"">xcrippledhope</a>, <i id=""mwGw""><a class=""external"" href=""http://www.youtube.com/watch?v=mW0MCUx7zbw#t=0m24s"" id=""mwHA"">Tonight - FM Static - ASL</a></i>, 0:00:26:
<dl id=""mwHQ""><dd id=""mwHg""> (ASL gloss) <i id=""mwHw"">ARRIVE NEW-YORK EVERYTHING FEEL CORRECT</i> â€” â€œWhen [we] arrived in New York, everything felt right.â€ù</dd></dl></li></ul></li>"
