headword_lang,head,pos,additional_pos,trans(no paren),trans(with paren),original_html
English,A-2,Noun, ‰Û_(plural A-2s)," Intelligence officer on an air force staff. 1998,  Ian Gooderson,  Air Power at the Battlefront:The Air Intelligence Officer  would then present new items..."," (military) Intelligence officer on an air force staff. 1998,  Ian Gooderson,  Air Power at the Battlefront:The Air Intelligence Officer (A-2) would then present new items...","<li id=""mwEA""> <span class=""ib-brac"" id=""mwEQ"">(</span><span class=""ib-content"">military</span><span class=""ib-brac"" id=""mwEg"">)</span> Intelligence officer on an air force staff.<ul id=""mwEw""><li id=""mwFA""> <div class=""citation-whole"" id=""mwFQ""><span class=""cited-source""><b>1998</b>,<span> </span><span> </span>Ian Gooderson,<span> </span><span> </span><cite><i>Air Power at the Battlefront</i></cite>:</span><dl><dd><span class=""cited-passage"">The Air Intelligence Officer (<b>A-2</b>) would then present new items...</span></dd></dl></div></li></ul></li>"
English,A-2,Adjective, ‰Û_(not comparable),Almost A-1 in quality; rated just below the best., Almost A-1 in quality; rated just below the best.,"<li id=""mwGg""> Almost <a href=""A-1.html"" id=""mwGw"" title=""A-1"">A-1</a> in quality; rated just below the best.</li>"
English,A-2s,Noun,,plural of A-2, plural of A-2,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""A-2.html"" title=""A-2"">A-2</a></i></span></span></li>"
English,A-3,Noun, ‰Û_(plural A-3s)," Air operations and training officer. 1986,  Haywood S. Hansell,  The strategic air war against Germany and Japan:Col. Cecil E. Combs  Combat Operations"," (military) Air operations and training officer. 1986,  Haywood S. Hansell,  The strategic air war against Germany and Japan:Col. Cecil E. Combs (A-3) Combat Operations","<li id=""mwBg""> <span class=""ib-brac"" id=""mwBw"">(</span><span class=""ib-content"">military</span><span class=""ib-brac"" id=""mwCA"">)</span> Air operations and training officer.<ul id=""mwCQ""><li id=""mwCg""> <div class=""citation-whole"" id=""mwCw""><span class=""cited-source""><b>1986</b>,<span> </span><span> </span>Haywood S. Hansell,<span> </span><span> </span><cite><i>The strategic air war against Germany and Japan</i></cite>:</span><dl><dd><span class=""cited-passage"">Col. Cecil E. Combs (<b>A-3</b>) Combat Operations</span></dd></dl></div></li></ul></li>"
English,A-3,Noun, ‰Û_(plural A-3s)," Operations and training section of an Air Force staff. 1989,  Robert Frank Futrell,  Ideas, Concepts, DoctrineåÊ: Basic Thinking in the United States Air Force 1907-1960:At the policy level, the functions of planning and establishing policies were lodged in A-1 ,  Intelligence,  Training..."," (military) Operations and training section of an Air Force staff. 1989,  Robert Frank Futrell,  Ideas, Concepts, DoctrineåÊ: Basic Thinking in the United States Air Force 1907-1960:At the policy level, the functions of planning and establishing policies were lodged in A-1 (Personnel), (A-2) Intelligence, (A-3) Training...","<li id=""mwDA""> <span class=""ib-brac"" id=""mwDQ"">(</span><span class=""ib-content"">military</span><span class=""ib-brac"" id=""mwDg"">)</span> Operations and training section of an Air Force staff.<ul id=""mwDw""><li id=""mwEA""> <div class=""citation-whole"" id=""mwEQ""><span class=""cited-source""><b>1989</b>,<span> </span><span> </span>Robert Frank Futrell,<span> </span><span> </span><cite><i>Ideas, Concepts, Doctrine<span>åÊ</span>: Basic Thinking in the United States Air Force 1907-1960</i></cite>:</span><dl><dd><span class=""cited-passage"">At the policy level, the functions of planning and establishing policies were lodged in A-1 (Personnel), (A-2) Intelligence, (<b>A-3</b>) Training...</span></dd></dl></div></li></ul></li>"
English,A-3,Noun, ‰Û_(plural A-3s), Sky warrior twin engine all weather attack aircraft., (military) Sky warrior twin engine all weather attack aircraft.,"<li id=""mwEg""> <span class=""ib-brac"" id=""mwEw"">(</span><span class=""ib-content"">military</span><span class=""ib-brac"" id=""mwFA"">)</span> <a class=""external"" href=""https://en.wikipedia.org/wiki/Sky%20warrior"" id=""mwFQ"" title=""wikipedia:Sky warrior"">Sky warrior</a> twin engine all weather attack aircraft.</li>"
English,A-32,Noun, ‰Û_(plural A-32s)," Lansen single seat fighter craft, used from 1955-1997."," (military) Lansen single seat fighter craft, used from 1955-1997.","<li id=""mwBQ""> <span class=""ib-brac"" id=""mwBg"">(</span><span class=""ib-content"">military</span><span class=""ib-brac"" id=""mwBw"">)</span> <a class=""external"" href=""https://en.wikipedia.org/wiki/Lansen"" id=""mwCA"" title=""wikipedia:Lansen"">Lansen</a> single seat fighter craft, used from 1955-1997.</li>"
English,A-32s,Noun,,plural of A-32, plural of A-32,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""A-32.html"" title=""A-32"">A-32</a></i></span></span></li>"
English,A-3s,Noun,,plural of A-3, plural of A-3,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""A-3.html"" title=""A-3"">A-3</a></i></span></span></li>"
English,A-4,Noun, ‰Û_(plural A-4s), Skyhawk single engine attack aircraft., (military) Skyhawk single engine attack aircraft.,"<li id=""mwBg""> <span class=""ib-brac"" id=""mwBw"">(</span><span class=""ib-content"">military</span><span class=""ib-brac"" id=""mwCA"">)</span> <a class=""external"" href=""https://en.wikipedia.org/wiki/Skyhawk"" id=""mwCQ"" title=""wikipedia:Skyhawk"">Skyhawk</a> single engine attack aircraft.</li>"
English,A-4,Noun, ‰Û_(plural A-4s)," Air material and supply officer. 2001,  Today's Logistics:Deployed to a provisional air base squadron as the LG and serving as an A-4 officer..."," (military) Air material and supply officer. 2001,  Today's Logistics:Deployed to a provisional air base squadron as the LG and serving as an A-4 officer...","<li id=""mwCg""> <span class=""ib-brac"" id=""mwCw"">(</span><span class=""ib-content"">military</span><span class=""ib-brac"" id=""mwDA"">)</span> Air material and supply officer.<ul id=""mwDQ""><li id=""mwDg""> <div class=""citation-whole"" id=""mwDw""><span class=""cited-source""><b>2001</b>,<span> </span><span> </span><cite><i>Today's Logistics</i></cite>:</span><dl><dd><span class=""cited-passage"">Deployed to a provisional air base squadron as the LG and serving as an <b>A-4</b> officer...</span></dd></dl></div></li></ul></li>"
English,A-4,Noun, ‰Û_(plural A-4s)," Material and supply section of an Air Force staff. 1944,  AAF The Official Guide To The Army Air Forces:A-4 or S-4, performs all staff functions pertaining to supply and maintenance."," (military) Material and supply section of an Air Force staff. 1944,  AAF The Official Guide To The Army Air Forces:A-4 or S-4, performs all staff functions pertaining to supply and maintenance.","<li id=""mwEA""> <span class=""ib-brac"" id=""mwEQ"">(</span><span class=""ib-content"">military</span><span class=""ib-brac"" id=""mwEg"">)</span> Material and supply section of an Air Force staff.<ul id=""mwEw""><li id=""mwFA""> <div class=""citation-whole"" id=""mwFQ""><span class=""cited-source""><b>1944</b>,<span> </span><span> </span><cite><i>AAF The Official Guide To The Army Air Forces</i></cite>:</span><dl><dd><span class=""cited-passage""><b>A-4</b> or S-4, performs all staff functions pertaining to supply and maintenance.</span></dd></dl></div></li></ul></li>"
English,A-4s,Noun,,plural of A-4, plural of A-4,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""A-4.html"" title=""A-4"">A-4</a></i></span></span></li>"
English,A-5,Noun, ‰Û_(plural A-5s)," The planning section of an Air Force staff. 1948,  Report of the Secretary of the Air Force to the Secretary of Defense for the fiscal year 1948:...plans and civil aviation divisions were established on the staff division level as A-5."," (military) The planning section of an Air Force staff. 1948,  Report of the Secretary of the Air Force to the Secretary of Defense for the fiscal year 1948:...plans and civil aviation divisions were established on the staff division level as A-5.","<li id=""mwBg""> <span class=""ib-brac"" id=""mwBw"">(</span><span class=""ib-content"">military</span><span class=""ib-brac"" id=""mwCA"">)</span> The planning section of an Air Force staff.<ul id=""mwCQ""><li id=""mwCg""> <div class=""citation-whole"" id=""mwCw""><span class=""cited-source""><b>1948</b>,<span> </span><span> </span><cite><i>Report of the Secretary of the Air Force to the Secretary of Defense for the fiscal year 1948</i></cite>:</span><dl><dd><span class=""cited-passage"">...plans and civil aviation divisions were established on the staff division level as <b>A-5</b>.</span></dd></dl></div></li></ul></li>"
English,A-5,Noun, ‰Û_(plural A-5s), Vigilante supersonic attack aircraft., (military) Vigilante supersonic attack aircraft.,"<li id=""mwDA""> <span class=""ib-brac"" id=""mwDQ"">(</span><span class=""ib-content"">military</span><span class=""ib-brac"" id=""mwDg"">)</span> <a class=""external"" href=""https://en.wikipedia.org/wiki/Vigilante"" id=""mwDw"" title=""wikipedia:Vigilante"">Vigilante</a> supersonic attack aircraft.</li>"
English,A-5s,Noun,,plural of A-5, plural of A-5,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""A-5.html"" title=""A-5"">A-5</a></i></span></span></li>"
English,A-6,Noun, ‰Û_(plural A-6s), Intruder twin engine low-altitude attack aircraft., (military) Intruder twin engine low-altitude attack aircraft.,"<li id=""mwBg""> <span class=""ib-brac"" id=""mwBw"">(</span><span class=""ib-content"">military</span><span class=""ib-brac"" id=""mwCA"">)</span> <a class=""external"" href=""https://en.wikipedia.org/wiki/Intruder"" id=""mwCQ"" title=""wikipedia:Intruder"">Intruder</a> twin engine low-altitude attack aircraft.</li>"
English,A-6,Noun, ‰Û_(plural A-6s)," Communications section of an Air Force staff. 2009,  Michael Spirtas,  What it Takes:A-6 Communications."," (military) Communications section of an Air Force staff. 2009,  Michael Spirtas,  What it Takes:A-6 Communications.","<li id=""mwCg""> <span class=""ib-brac"" id=""mwCw"">(</span><span class=""ib-content"">military</span><span class=""ib-brac"" id=""mwDA"">)</span> Communications section of an Air Force staff.<ul id=""mwDQ""><li id=""mwDg""> <div class=""citation-whole"" id=""mwDw""><span class=""cited-source""><b>2009</b>,<span> </span><span> </span>Michael Spirtas,<span> </span><span> </span><cite><i>What it Takes</i></cite>:</span><dl><dd><span class=""cited-passage""><b>A-6</b> Communications.</span></dd></dl></div></li></ul></li>"
English,A-60,Noun, ‰Û_(plural A-60s)," The strike version of the Saab 105 twin-engine training aircraft, still in service. 1966,  Military Review, volume 46:...and the Saab A-60, the strike version of the Saab 105."," (military) The strike version of the Saab 105 twin-engine training aircraft, still in service. 1966,  Military Review, volume 46:...and the Saab A-60, the strike version of the Saab 105.","<li id=""mwBQ""> <span class=""ib-brac"" id=""mwBg"">(</span><span class=""ib-content"">military</span><span class=""ib-brac"" id=""mwBw"">)</span> The strike version of the <a class=""external"" href=""https://en.wikipedia.org/wiki/Saab%20105"" id=""mwCA"" title=""wikipedia:Saab 105"">Saab 105</a> twin-engine training aircraft, still in service.<ul id=""mwCQ""><li id=""mwCg""> <div class=""citation-whole"" id=""mwCw""><span class=""cited-source""><b>1966</b>,<span> </span><span> </span><cite><i>Military Review</i></cite>, volume 46:</span><dl><dd><span class=""cited-passage"">...and the Saab <b>A-60</b>, the strike version of the Saab 105.</span></dd></dl></div></li></ul></li>"
English,A-60s,Noun,,plural of A-60, plural of A-60,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""A-60.html"" title=""A-60"">A-60</a></i></span></span></li>"
English,A-68,Noun,," A protein from patients with Alzheimer's 2000,  R.E. Markin,  Coping with Alzheimer's:If...the A-68 protein proves essential to the development of the disease and not merely another by-product."," (medicine) A protein from patients with Alzheimer's 2000,  R.E. Markin,  Coping with Alzheimer's:If...the A-68 protein proves essential to the development of the disease and not merely another by-product.","<li id=""mwBQ""> <span class=""ib-brac"" id=""mwBg"">(</span><span class=""ib-content"">medicine</span><span class=""ib-brac"" id=""mwBw"">)</span> A <a href=""protein.html"" id=""mwCA"" title=""protein"">protein</a> from patients with <a href=""Alzheimer's.html"" id=""mwCQ"" title=""Alzheimer's"">Alzheimer's</a><ul id=""mwCg""><li id=""mwCw""> <div class=""citation-whole"" id=""mwDA""><span class=""cited-source""><b>2000</b>,<span> </span><span> </span>R.E. Markin,<span> </span><span> </span><cite><i>Coping with Alzheimer's</i></cite>:</span><dl><dd><span class=""cited-passage"">If...the <b>A-68</b> protein proves essential to the development of the disease and not merely another by-product.</span></dd></dl></div></li></ul></li>"
English,A-6s,Noun,,plural of A-6, plural of A-6,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""A-6.html"" title=""A-6"">A-6</a></i></span></span></li>"
English,A-7,Noun, ‰Û_(plural A-7s), Corsair single engine light attack bomber., (military) Corsair single engine light attack bomber.,"<li id=""mwBg""> <span class=""ib-brac"" id=""mwBw"">(</span><span class=""ib-content"">military</span><span class=""ib-brac"" id=""mwCA"">)</span> <a class=""external"" href=""https://en.wikipedia.org/wiki/Corsair"" id=""mwCQ"" title=""wikipedia:Corsair"">Corsair</a> single engine light attack bomber.</li>"
English,A-7s,Noun,,plural of A-7, plural of A-7,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""A-7.html"" title=""A-7"">A-7</a></i></span></span></li>"
Translingual,A-A,Symbol,, match abandoned, (sports) match abandoned,"<li id=""mwBg""> <span class=""ib-brac"" id=""mwBw"">(</span><span class=""ib-content"">sports</span><span class=""ib-brac"" id=""mwCA"">)</span> match <a href=""abandoned.html"" id=""mwCQ"" title=""abandoned"">abandoned</a></li>"
English,A-B loop,Etymology,,A and B represent the start and end points of the selection.,A and B represent the start and end points of the selection.,"<p id=""mwAQ"">A and B represent the start and end points of the selection.</p>"
English,A-B loop,Noun, ‰Û_(plural A-B loops),The looping of a subsection of audio or video material., The looping of a subsection of audio or video material.,"<li id=""mwBg""> The looping of a <a href=""subsection.html"" id=""mwBw"" title=""subsection"">subsection</a> of <a href=""audio.html"" id=""mwCA"" title=""audio"">audio</a> or <a href=""video.html"" id=""mwCQ"" title=""video"">video</a> material.</li>"
English,A-B loops,Noun,,plural of A-B loop, plural of A-B loop,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""A-B_loop.html"" title=""A-B loop"">A-B loop</a></i></span></span></li>"
